category,output_class,precision,recall,f1-score,support
storm,1,0.7638376383763837,0.42244897959183675,0.5440210249671484,490.0
storm,macro avg,0.8532460734941696,0.7044390784303544,0.7540331008163894,5206.0
storm,weighted avg,0.9258238773373819,0.9333461390703035,0.924511593428547,5206.0
fire,0,0.9880906646177487,1.0,0.9940096618357488,5144.0
fire,1,0.0,0.0,0.0,62.0
fire,macro avg,0.4940453323088744,0.5,0.4970048309178744,5206.0
fire,weighted avg,0.9763231615047444,0.9880906646177487,0.9821716673997487,5206.0
earthquake,0,0.9570047315367208,0.9942295362256892,0.9752620545073375,4679.0
earthquake,1,0.9217391304347826,0.603415559772296,0.7293577981651376,527.0
earthquake,macro avg,0.9393719309857518,0.7988225479989925,0.8523099263362375,5206.0
earthquake,weighted avg,0.9534348176333935,0.9546676911256243,0.9503693262913676,5206.0
cold,0,0.9807655318330448,0.9996079200156832,0.9900970873786408,5101.0
cold,1,0.7142857142857143,0.047619047619047616,0.08928571428571429,105.0
cold,macro avg,0.8475256230593795,0.5236134838173654,0.5396914008321775,5206.0
cold,weighted avg,0.9753908908721401,0.9804072224356511,0.9719285906105353,5206.0
other_weather,0,0.9459719284752932,0.9997967892704734,0.972139893301719,4921.0
other_weather,1,0.8,0.014035087719298246,0.027586206896551724,285.0
other_weather,macro avg,0.8729859642376466,0.5069159384948858,0.49986305009913534,5206.0
other_weather,weighted avg,0.9379807645076677,0.9458317326162121,0.9204307498853778,5206.0
direct_report,0,0.8953254305524491,0.9521883920076119,0.9228818443804034,4204.0
direct_report,1,0.726530612244898,0.5329341317365269,0.614853195164076,1002.0
direct_report,macro avg,0.8109280213986736,0.7425612618720694,0.7688675197722397,5206.0
direct_report,weighted avg,0.8628374536135005,0.871494429504418,0.8635955004474877,5206.0
