category,output_class,precision,recall,f1-score,support
security,weighted avg,0.963836645532527,0.9817518248175182,0.9727117527657915,5206.0
military,0,0.9706108336534768,1.0,0.9850862657179063,5053.0
military,1,0.0,0.0,0.0,153.0
military,macro avg,0.4853054168267384,0.5,0.4925431328589531,5206.0
military,weighted avg,0.9420853904054972,0.9706108336534768,0.9561354015890472,5206.0
child_alone,0,1.0,1.0,1.0,5206.0
child_alone,macro avg,1.0,1.0,1.0,5206.0
child_alone,weighted avg,1.0,1.0,1.0,5206.0
water,0,0.9377641183250096,1.0,0.9678826328310864,4882.0
water,1,0.0,0.0,0.0,324.0
water,macro avg,0.4688820591625048,0.5,0.4839413164155432,5206.0
water,weighted avg,0.8794015416178826,0.9377641183250096,0.9076456038189328,5206.0
food,0,0.8866692278140607,1.0,0.9399307676644268,4616.0
food,1,0.0,0.0,0.0,590.0
food,macro avg,0.44333461390703033,0.5,0.4699653838322134,5206.0
food,weighted avg,0.7861823195523826,0.8866692278140607,0.8334076879636947,5206.0
shelter,0,0.9072224356511718,1.0,0.9513546177862826,4723.0
shelter,1,0.0,0.0,0.0,483.0
shelter,macro avg,0.4536112178255859,0.5,0.4756773088931413,5206.0
shelter,weighted avg,0.8230525477488445,0.9072224356511718,0.8630902535160608,5206.0
clothing,0,0.9829043411448329,1.0,0.991378475249443,5117.0
clothing,1,0.0,0.0,0.0,89.0
clothing,macro avg,0.49145217057241647,0.5,0.4956892376247215,5206.0
clothing,weighted avg,0.9661009438413581,0.9829043411448329,0.9744302070402229,5206.0
money,0,0.9788705339992316,1.0,0.9893224616579305,5096.0
money,1,0.0,0.0,0.0,110.0
money,macro avg,0.4894352669996158,0.5,0.49466123082896524,5206.0
money,weighted avg,0.958187522331941,0.9788705339992316,0.9684186063405328,5206.0
missing_people,0,0.9915482135996927,1.0,0.9957561728395061,5162.0
missing_people,1,0.0,0.0,0.0,44.0
missing_people,macro avg,0.49577410679984635,0.5,0.49787808641975306,5206.0
missing_people,weighted avg,0.9831678598927417,0.9915482135996927,0.9873402543598792,5206.0
refugees,0,0.9688820591625048,1.0,0.9841951219512195,5044.0
refugees,1,0.0,0.0,0.0,162.0
refugees,macro avg,0.4844410295812524,0.5,0.49209756097560975,5206.0
refugees,weighted avg,0.9387324445669755,0.9688820591625048,0.95356899637379,5206.0
death,0,0.9535151747983096,1.0,0.976204523107178,4964.0
death,1,0.0,0.0,0.0,242.0
death,macro avg,0.4767575873991548,0.5,0.488102261553589,5206.0
death,weighted avg,0.909191188570651,0.9535151747983096,0.9308258264894413,5206.0
other_aid,0,0.8688052247406838,1.0,0.9297975125912221,4523.0
other_aid,1,0.0,0.0,0.0,683.0
other_aid,macro avg,0.4344026123703419,0.5,0.46489875629561106,5206.0
other_aid,weighted avg,0.7548225185367101,0.8688052247406838,0.8078129368901455,5206.0
infrastructure_related,0,0.9323857087975413,1.0,0.9650099403578529,4854.0
infrastructure_related,1,0.0,0.0,0.0,352.0
infrastructure_related,macro avg,0.4661928543987707,0.5,0.48250497017892646,5206.0
infrastructure_related,weighted avg,0.8693431099698936,0.9323857087975413,0.8997614772372298,5206.0
transport,0,0.9529389166346524,1.0,0.9759024294285433,4961.0
transport,1,0.0,0.0,0.0,245.0
transport,macro avg,0.4764694583173262,0.5,0.48795121471427166,5206.0
transport,weighted avg,0.9080925788368248,0.9529389166346524,0.9299754038407614,5206.0
buildings,0,0.9444871302343449,1.0,0.9714511508446113,4917.0
buildings,1,0.0,0.0,0.0,289.0
buildings,macro avg,0.47224356511717247,0.5,0.48572557542230566,5206.0
buildings,weighted avg,0.8920559391783084,0.9444871302343449,0.9175231096240787,5206.0
electricity,0,0.9771417595082597,1.0,0.9884387447780044,5087.0
electricity,1,0.0,0.0,0.0,119.0
electricity,macro avg,0.4885708797541298,0.5,0.4942193723890022,5206.0
electricity,weighted avg,0.9548060181748976,0.9771417595082597,0.9658447742385149,5206.0
tools,0,0.9946215904725317,1.0,0.9973035439137135,5178.0
tools,1,0.0,0.0,0.0,28.0
tools,macro avg,0.49731079523626587,0.5,0.4986517719568567,5206.0
tools,weighted avg,0.9892721082341086,0.9946215904725317,0.9919396370313501,5206.0
hospitals,0,0.9898194391087207,1.0,0.9948836760305049,5153.0
hospitals,1,0.0,0.0,0.0,53.0
hospitals,macro avg,0.49490971955436036,0.5,0.49744183801525244,5206.0
hospitals,weighted avg,0.9797425220375025,0.9898194391087207,0.9847552021869366,5206.0
shops,0,0.9950057625816365,1.0,0.9974966300789524,5180.0
shops,1,0.0,0.0,0.0,26.0
shops,macro avg,0.49750288129081827,0.5,0.4987483150394762,5206.0
shops,weighted avg,0.990036467570664,0.9950057625816365,0.9925148950843206,5206.0
aid_centers,0,0.9888590088359586,1.0,0.9943983001738459,5148.0
aid_centers,1,0.0,0.0,0.0,58.0
aid_centers,macro avg,0.4944295044179793,0.5,0.49719915008692295,5206.0
aid_centers,weighted avg,0.9778421393560343,0.9888590088359586,0.9833197174980712,5206.0
other_infrastructure,0,0.9525547445255474,1.0,0.9757009345794393,4959.0
other_infrastructure,1,0.0,0.0,0.0,247.0
