category,output_class,precision,recall,f1-score,support
military,1,0.38305084745762713,0.738562091503268,0.5044642857142857,153.0
military,macro avg,0.6874529334009781,0.8512719422487645,0.7410920384813902,5206.0
military,weighted avg,0.9739627722642934,0.9573568958893585,0.9638112064719417,5206.0
water,0,0.9881831610044313,0.959238017206063,0.9734954786404739,4882.0
water,1,0.5738758029978587,0.8271604938271605,0.6776232616940582,324.0
water,macro avg,0.781029482001145,0.8931992555166117,0.8255593701672661,5206.0
water,weighted avg,0.9623983772944563,0.9510180560891279,0.9550816103556797,5206.0
food,0,0.977267711322004,0.9592720970537262,0.9681862905870777,4616.0
food,1,0.7214814814814815,0.8254237288135593,0.7699604743083004,590.0
food,macro avg,0.8493745964017427,0.8923479129336427,0.8690733824476891,5206.0
food,weighted avg,0.9482792603796474,0.9441029581252401,0.9457212057610158,5206.0
shelter,0,0.9774186406907239,0.934787211518103,0.9556277056277056,4723.0
shelter,1,0.5529753265602322,0.7888198757763976,0.6501706484641638,483.0
shelter,macro avg,0.765196983625478,0.8618035436472502,0.8028991770459347,5206.0
shelter,weighted avg,0.9380398238015522,0.9212447176334998,0.9272881438509114,5206.0
clothing,0,0.9938650306748467,0.9814344342388118,0.9876106194690265,5117.0
clothing,1,0.3790849673202614,0.651685393258427,0.4793388429752066,89.0
clothing,macro avg,0.686474998997554,0.8165599137486195,0.7334747312221166,5206.0
clothing,weighted avg,0.9833549604407786,0.9757971571263926,0.9789213785723784,5206.0
money,0,0.9933117146331577,0.9617346938775511,0.9772681954137588,5096.0
money,1,0.28308823529411764,0.7,0.4031413612565445,110.0
money,macro avg,0.6381999749636377,0.8308673469387755,0.6902047783351516,5206.0
money,weighted avg,0.978305071773516,0.9562043795620438,0.9651372019913051,5206.0
missing_people,0,0.9936683814800158,0.9728787291747385,0.9831636648394675,5162.0
missing_people,1,0.07894736842105263,0.2727272727272727,0.12244897959183673,44.0
missing_people,macro avg,0.5363078749505342,0.6228030009510056,0.5528063222156521,5206.0
missing_people,weighted avg,0.9859373548617687,0.9669611986169804,0.9758890881681466,5206.0
refugees,0,0.9874555718168514,0.9363600317208565,0.961229266307113,5044.0
refugees,1,0.24113475177304963,0.6296296296296297,0.3487179487179487,162.0
refugees,macro avg,0.6142951617949505,0.782994830675243,0.6549736075125309,5206.0
refugees,weighted avg,0.9642316046929374,0.9268152132155205,0.9421691753640772,5206.0
death,0,0.9870860237450532,0.9546736502820307,0.9706093189964158,4964.0
death,1,0.4444444444444444,0.743801652892562,0.5564142194744977,242.0
death,macro avg,0.7157652340947488,0.8492376515872964,0.7635117692354567,5206.0
death,weighted avg,0.9618614247840952,0.9448713023434498,0.9513555321957426,5206.0
other_aid,0,0.9302501895375285,0.8138403714348883,0.8681603773584906,4523.0
other_aid,1,0.32586068855084066,0.595900439238653,0.42132505175983437,683.0
other_aid,macro avg,0.6280554390441846,0.7048704053367707,0.6447427145591624,5206.0
other_aid,weighted avg,0.8509574447864896,0.7852477910103727,0.8095379172386515,5206.0
infrastructure_related,0,0.9612118430112463,0.8627935723114957,0.9093475192704376,4854.0
infrastructure_related,1,0.21554770318021202,0.5198863636363636,0.3047460449625312,352.0
infrastructure_related,macro avg,0.5883797730957292,0.6913399679739296,0.6070467821164844,5206.0
infrastructure_related,weighted avg,0.91079429072148,0.839608144448713,0.8684678191251469,5206.0
transport,0,0.9744251020846766,0.9139286434186656,0.9432078219263574,4961.0
transport,1,0.22784810126582278,0.5142857142857142,0.3157894736842105,245.0
transport,macro avg,0.6011366016752497,0.71410717885219,0.629498647805284,5206.0
transport,weighted avg,0.9392903796104893,0.8951210142143681,0.913680834734785,5206.0
buildings,0,0.9801366937206322,0.9332926581248729,0.9561412647150744,4917.0
buildings,1,0.37404580152671757,0.6782006920415224,0.4821648216482165,289.0
buildings,macro avg,0.6770912476236749,0.8057466750831976,0.7191530431816455,5206.0
buildings,weighted avg,0.9464908489561217,0.919131771033423,0.9298294721591155,5206.0
electricity,0,0.9912052768338997,0.9748378218989582,0.9829534192269573,5087.0
electricity,1,0.3694581280788177,0.6302521008403361,0.4658385093167702,119.0
electricity,macro avg,0.6803317024563587,0.8025449613696471,0.7243959642718638,5206.0
electricity,weighted avg,0.9769932309826024,0.9669611986169804,0.9711330822543658,5206.0
tools,0,0.9957048028114018,0.984936268829664,0.9902912621359223,5178.0
tools,1,0.07142857142857142,0.21428571428571427,0.10714285714285714,28.0
tools,macro avg,0.5335666871199867,0.5996109915576892,0.5487170596393898,5206.0
tools,weighted avg,0.99073366672252,0.9807913945447561,0.9855413283403393,5206.0
hospitals,0,0.9940734887396286,0.9765185328934601,0.9852178169358786,5153.0
hospitals,1,0.1597222222222222,0.4339622641509434,0.233502538071066,53.0
hospitals,macro avg,0.5768978554809254,0.7052403985222018,0.6093601775034723,5206.0
hospitals,weighted avg,0.9855793248661321,0.9709950057625817,0.9775649337664902,5206.0
shops,0,0.9955409073284218,0.9913127413127413,0.9934223254014316,5180.0
shops,1,0.0625,0.11538461538461539,0.08108108108108109,26.0
shops,macro avg,0.5290204536642109,0.5533486783486783,0.5372517032412564,5206.0
shops,weighted avg,0.9908810795161785,0.9869381482904341,0.9888658766207308,5206.0
aid_centers,0,0.9926132960670793,0.9658119658119658,0.9790292409175938,5148.0
aid_centers,1,0.1065989847715736,0.3620689655172414,0.16470588235294117,58.0
aid_centers,macro avg,0.5496061404193264,0.6639404656646036,0.5718675616352675,5206.0
aid_centers,weighted avg,0.9827422184537217,0.9590856703803304,0.9699568715751525,5206.0
other_infrastructure,0,0.9725877192982456,0.8943335349868925,0.9318205693875407,4959.0
other_infrastructure,1,0.18885448916408668,0.4939271255060729,0.2732362821948488,247.0
other_infrastructure,macro avg,0.5807211042311662,0.6941303302464827,0.6025284257911947,5206.0
other_infrastructure,weighted avg,0.9354032959707126,0.8753361505954668,0.9005738696302231,5206.0
weather_related,0,0.9190798376184033,0.9094804499196572,0.9142549468299905,3734.0
weather_related,1,0.7763070814030444,0.796875,0.7864565873281931,1472.0
weather_related,macro avg,0.8476934595107238,0.8531777249598286,0.8503557670790918,5206.0
weather_related,weighted avg,0.8787107448122164,0.877641183250096,0.878119874761868,5206.0
floods,0,0.9726234102177194,0.9461102956594674,0.9591836734693877,4769.0
floods,1,0.54673721340388,0.7093821510297483,0.6175298804780877,437.0
floods,macro avg,0.7596803118107998,0.8277462233446078,0.7883567769737376,5206.0
floods,weighted avg,0.9368738389523241,0.9262389550518633,0.9305047054445705,5206.0
storm,0,0.9826488029870415,0.9486853265479219,0.9653684324091056,4716.0
storm,1,0.6294027565084227,0.8387755102040816,0.7191601049868767,490.0
storm,macro avg,0.8060257797477322,0.8937304183760018,0.8422642686979911,5206.0
storm,weighted avg,0.949400519703422,0.938340376488667,0.942194771164985,5206.0
fire,0,0.9939346507532772,0.9875583203732504,0.9907362262311068,5144.0
fire,1,0.3263157894736842,0.5,0.39490445859872614,62.0
fire,macro avg,0.6601252201134807,0.7437791601866253,0.6928203424149164,5206.0
fire,weighted avg,0.9859837538267819,0.9817518248175182,0.9836402658789731,5206.0
earthquake,0,0.9778204307954788,0.9799102372301773,0.978864218616567,4679.0
earthquake,1,0.8181818181818182,0.8026565464895635,0.8103448275862069,527.0
earthquake,macro avg,0.8980011244886485,0.8912833918598704,0.8946045231013869,5206.0
earthquake,weighted avg,0.961660317686105,0.961966961198617,0.961805110073924,5206.0
cold,0,0.9924498311146434,0.9792197608312095,0.9857904085257548,5101.0
cold,1,0.3872832369942196,0.638095238095238,0.48201438848920863,105.0
cold,macro avg,0.6898665340544314,0.8086574994632239,0.7339023985074817,5206.0
cold,weighted avg,0.9802442044564329,0.9723396081444488,0.9756297319787249,5206.0
other_weather,0,0.971722928540114,0.9008331639910587,0.9349362016239586,4921.0
other_weather,1,0.2422360248447205,0.5473684210526316,0.33584499461786865,285.0
other_weather,macro avg,0.6069794766924173,0.7241007925218452,0.6353905981209136,5206.0
other_weather,weighted avg,0.9317875141042349,0.8814829043411448,0.902139237736764,5206.0
direct_report,0,0.9277820611667952,0.8587059942911512,0.8919085855466338,4204.0
direct_report,1,0.5482889733840304,0.719560878243513,0.622356495468278,1002.0
direct_report,macro avg,0.7380355172754127,0.7891334362673321,0.7571325405074558,5206.0
direct_report,weighted avg,0.854740940544757,0.8319247022666154,0.8400278336721596,5206.0
