category,output_class,precision,recall,f1-score,support
water,weighted avg,0.9555755638366549,0.957164809834806,0.9478307528182407,5206.0
food,0,0.9500313610704578,0.9844020797227037,0.9669113735503777,4616.0
food,1,0.8297872340425532,0.5949152542372881,0.6929911154985192,590.0
food,macro avg,0.8899092975565055,0.7896586669799959,0.8299512445244485,5206.0
food,weighted avg,0.9364040013035612,0.9402612370341913,0.9358677791879888,5206.0
shelter,0,0.9382765531062124,0.9913190768579293,0.9640687738082981,4723.0
shelter,1,0.8101851851851852,0.36231884057971014,0.5007153075822603,483.0
shelter,macro avg,0.8742308691456988,0.6768189587188197,0.7323920406952793,5206.0
shelter,weighted avg,0.9263925479763899,0.9329619669611986,0.9210799677792593,5206.0
clothing,0,0.9846035411855273,0.9998045729919874,0.9921458353534374,5117.0
clothing,1,0.9,0.10112359550561797,0.18181818181818182,89.0
clothing,macro avg,0.9423017705927637,0.5504640842488027,0.5869820085858096,5206.0
clothing,weighted avg,0.9831571879074805,0.9844410295812523,0.9782927502276906,5206.0
money,0,0.9801884977880362,1.0,0.9899951432734337,5096.0
money,1,1.0,0.06363636363636363,0.11965811965811966,110.0
money,macro avg,0.9900942488940181,0.5318181818181819,0.5548266314657767,5206.0
money,weighted avg,0.9806071042504481,0.9802151363810987,0.9716053867237441,5206.0
missing_people,0,0.9915482135996927,1.0,0.9957561728395061,5162.0
missing_people,1,0.0,0.0,0.0,44.0
missing_people,macro avg,0.49577410679984635,0.5,0.49787808641975306,5206.0
missing_people,weighted avg,0.9831678598927417,0.9915482135996927,0.9873402543598792,5206.0
refugees,0,0.9705315870570108,0.9990087232355274,0.9845642829230168,5044.0
refugees,1,0.6428571428571429,0.05555555555555555,0.10227272727272728,162.0
refugees,macro avg,0.8066943649570768,0.5272821393955415,0.543418505097872,5206.0
refugees,weighted avg,0.9603350330884403,0.9696504033807145,0.9571091864928695,5206.0
death,0,0.9613742236024845,0.9977840451248993,0.9792408066429419,4964.0
death,1,0.7962962962962963,0.17768595041322313,0.2905405405405405,242.0
death,macro avg,0.8788352599493904,0.5877349977690612,0.6348906735917412,5206.0
death,weighted avg,0.953700605006999,0.9596619285439877,0.9472266951568142,5206.0
other_aid,0,0.8721673445671121,0.99557815609109,0.9297955812512905,4523.0
other_aid,1,0.5348837209302325,0.03367496339677892,0.06336088154269973,683.0
other_aid,macro avg,0.7035255327486722,0.5146265597439345,0.4965782313969951,5206.0
other_aid,weighted avg,0.8279174953654239,0.8693814829043411,0.8161238755461488,5206.0
infrastructure_related,0,0.9323467230443975,0.9993819530284301,0.9647012031420901,4854.0
infrastructure_related,1,0.0,0.0,0.0,352.0
infrastructure_related,macro avg,0.46617336152219874,0.49969097651421507,0.48235060157104503,5206.0
infrastructure_related,weighted avg,0.8693067602108155,0.931809450633884,0.8994736150694785,5206.0
transport,0,0.9580108359133127,0.9979842773634348,0.9775891006022313,4961.0
transport,1,0.7368421052631579,0.11428571428571428,0.1978798586572438,245.0
transport,macro avg,0.8474264705882353,0.5561349958245745,0.5877344796297376,5206.0
transport,weighted avg,0.9476023958423776,0.9563964656165962,0.940895138966326,5206.0
buildings,0,0.9511722534392559,0.9983729916615822,0.9742012304028577,4917.0
buildings,1,0.8222222222222222,0.12802768166089964,0.2215568862275449,289.0
